Gf_GL_post_date,Gf_Date,Gf_Amount,Gf_Gift_ID,Gf_Apls_1_01_Appeal_ID,Gf_Apls_1_01_Description,Gf_Apls_1_01_Ap_Appeal_category,Gf_Cmps_1_01_Campaign_ID,Gf_Cmps_1_01_Description,Gf_Pks_1_01_Package_ID,Gf_Pks_1_01_Description,Gf_Fnds_1_01_Fund_ID,Gf_Fnds_1_01_Description,Gf_CnBio_ID,Gf_CnBio_Age,Gf_CnAdrPrf_State,Gf_CnCnstncy_1_01_CodeShort,Gf_CnCnstncy_1_01_CodeLong,Gf_CnCnstncy_1_02_CodeShort,Gf_CnCnstncy_1_02_CodeLong
7/2/14,7/7/14,50,95203,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB315,2013 December DM Renewal - Group  RB315,801-9437,Direct Mail Renewal,110782,,MA,DON,Donor,,
12/31/13,1/10/14,10,90898,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB315,2013 December DM Renewal - Group  RB315,801-9437,Direct Mail Renewal,102239,,GA,DON,Donor,,
12/31/13,1/10/14,35,91027,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB315,2013 December DM Renewal - Group  RB315,801-9437,Direct Mail Renewal,75094,,NY,DON,Donor,,
4/16/14,4/21/14,10,93699,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB315,2013 December DM Renewal - Group  RB315,801-9437,Direct Mail Renewal,103050,,MS,DON,Donor,,
7/16/14,7/17/14,30,95299,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB315,2013 December DM Renewal - Group  RB315,801-9437,Direct Mail Renewal,39013,,OR,DON,Donor,,
6/18/14,6/19/14,5,95032,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB315,2013 December DM Renewal - Group  RB315,801-9437,Direct Mail Renewal,99609,,NC,DON,Donor,,
6/18/14,6/23/14,20,95045,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB315,2013 December DM Renewal - Group  RB315,801-9437,Direct Mail Renewal,104377,,LA,DON,Donor,,
12/31/13,1/17/14,10,90714,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,11503,,PA,DON,Donor,,
12/31/13,1/17/14,25,90730,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,105999,,NY,DON,Donor,,
12/31/13,1/17/14,25,90734,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,107382,,AL,DON,Donor,,
12/31/13,1/17/14,25,90735,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,101639,,IL,DON,Donor,,
12/31/13,1/17/14,25,90739,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,106477,,NY,DON,Donor,,
12/31/13,1/24/14,25,90777,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,38813,,CA,DON,Donor,,
3/20/14,3/24/14,25,92808,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,106163,,LA,DON,Donor,,
2/7/14,2/7/14,55,91988,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,104913,,CA,DON,Donor,,
2/21/14,2/24/14,10,92234,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,107141,,CT,DON,Donor,,
9/17/14,9/19/14,50,96190,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,105152,,MI,DON,Donor,,
4/29/14,4/30/14,50,94068,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,62916,,IL,DON,Donor,,
12/31/14,1/15/15,100,100197,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,CW22198,,PA,DON,Donor,,
10/14/14,10/17/14,30,97173,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,103342,,CA,DON,Donor,,
12/31/13,1/28/14,25,91558,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,107562,,MI,DON,Donor,,
12/31/13,1/28/14,25,91560,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,64660,,IL,DON,Donor,,
12/31/13,1/28/14,35,91567,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,CW22797,,IL,DON,Donor,,
7/15/14,7/17/14,35,95290,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,104771,,NY,DON,Donor,,
8/11/14,8/15/14,50,95753,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,103381,,MA,DON,Donor,,
2/7/14,2/7/14,25,91975,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,107097,,NV,DON,Donor,,
12/31/13,1/10/14,55,90980,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,106914,,CA,DON,Donor,,
12/31/13,1/15/14,50,90987,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,CW22009,,NJ,DON,Donor,,
12/31/13,1/10/14,25,91007,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,105930,,MD,DON,Donor,,
12/31/13,1/10/14,25,91011,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,106430,,VA,DON,Donor,,
12/31/13,1/10/14,50,91039,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,108057,,NY,DON,Donor,,
12/31/13,1/28/14,25,91556,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,100733,,AZ,DON,Donor,,
12/31/13,1/10/14,25,90919,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,97579,,KY,DON,Donor,,
12/31/13,1/10/14,25,90921,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,70171,,NY,DON,Donor,,
12/31/13,1/10/14,35,90951,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,107902,,AL,DON,Donor,,
12/31/13,1/10/14,45,90956,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,50900,,OH,DON,Donor,,
12/31/13,1/10/14,50,90957,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,107299,,NJ,DON,Donor,,
12/31/13,1/10/14,50,90963,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,104177,,CA,DON,Donor,,
12/31/13,1/17/14,50,90871,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,155,,NY,DON,Donor,,
12/31/13,1/17/14,75,90878,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,106640,,MA,DON,Donor,,
12/31/13,1/17/14,36,90886,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,100661,,MA,DON,Donor,,
12/31/13,1/17/14,70,90888,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,49148,,NY,DON,Donor,,
12/31/13,1/10/14,10,90904,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,105874,,OK,DON,Donor,,
12/31/13,1/10/14,20,90914,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,107030,,SC,DON,Donor,,
12/31/13,1/24/14,25,90787,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,101497,,LA,DON,Donor,,
12/31/13,1/24/14,50,90800,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,108253,,PA,DON,Donor,,
12/31/13,1/24/14,65,90803,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,90013,,LA,DON,Donor,,
12/31/13,1/24/14,20,90808,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,54415,,IL,DON,Donor,,
12/31/13,1/17/14,15,90834,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,106652,,SC,DON,Donor,,
12/31/13,1/17/14,25,90859,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB316,2013 December DM Renewal - Group  RB316,801-9437,Direct Mail Renewal,108160,,MD,DON,Donor,,
12/31/13,1/17/14,25,90736,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,CW22185,,IL,DON,Donor,,
12/31/13,1/17/14,25,90737,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,102291,,IL,DON,Donor,,
12/31/13,1/17/14,25,90744,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,62161,,PA,DON,Donor,,
12/31/13,1/17/14,40,90758,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,101657,,CA,DON,Donor,,
12/31/13,1/24/14,25,90780,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,23716,,PA,DON,Donor,,
12/31/13,1/24/14,25,90788,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,101564,,LA,DON,Donor,,
2/7/14,2/7/14,35,91981,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,81147,,IL,DON,Donor,,
2/21/14,2/24/14,35,92244,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,105115,,OH,DON,Donor,,
2/21/14,2/24/14,55,92253,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,100867,,CA,DON,Donor,,
12/11/14,12/15/14,20,98476,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,106471,,CA,DON,Donor,,
4/29/14,4/30/14,25,94066,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,72983,,TN,DON,Donor,,
12/31/13,1/10/14,50,90969,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,105479,,KS,DON,Donor,,
12/31/13,1/10/14,50,90972,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,104515,,AL,DON,Donor,,
12/31/13,1/10/14,25,91013,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,107838,,MD,DON,Donor,,
12/31/13,1/28/14,50,91575,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,106206,,CA,DON,Donor,,
4/16/14,4/21/14,30,93700,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,74912,,IL,DON,Donor,,
12/31/13,1/24/14,35,90791,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,5796,,WI,DON,Donor,,
12/31/13,1/24/14,50,90801,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,CW14815,,MI,DON,Donor,,
12/31/13,1/17/14,35,90867,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,72744,,MI,DON,Donor,,
12/31/13,1/17/14,90,90889,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,5787,,NY,DON,Donor,,
12/31/13,1/10/14,35,90950,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,100686,,KY,DON,Donor,,
12/31/13,1/10/14,50,90962,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB317,2013 December DM Renewal - Group  RB317,801-9437,Direct Mail Renewal,50981,,MD,DON,Donor,,
12/31/13,1/24/14,100,90819,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB318,2013 December DM Renewal - Group  RB318,801-9437,Direct Mail Renewal,11619,,NY,DON,Donor,,
12/31/13,1/10/14,100,90974,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB318,2013 December DM Renewal - Group  RB318,801-9437,Direct Mail Renewal,94120,,NY,DON,Donor,,
12/31/13,1/10/14,125,90982,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB318,2013 December DM Renewal - Group  RB318,801-9437,Direct Mail Renewal,101310,,MD,DON,Donor,,
12/31/13,1/10/14,100,91052,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB318,2013 December DM Renewal - Group  RB318,801-9437,Direct Mail Renewal,89121,,NY,DON,Donor,,
12/31/13,1/10/14,125,91062,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB318,2013 December DM Renewal - Group  RB318,801-9437,Direct Mail Renewal,51139,,NY,DON,Donor,,
12/31/13,1/10/14,50,91032,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB319,2013 December DM Renewal - Group  RB319,801-9437,Direct Mail Renewal,105288,,OH,DON,Donor,,
3/20/14,3/24/14,30,92921,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,29798,,AL,DON,Donor,,
12/31/13,1/17/14,15,90719,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,108493,,ID,DON,Donor,,
12/31/13,1/17/14,25,90738,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,102503,,NY,DON,Donor,,
12/31/13,1/17/14,75,90765,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,47806,,FL,DON,Donor,,
12/31/13,1/24/14,25,90783,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,CW22643,,CA,DON,Donor,,
12/31/13,1/24/14,50,90797,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,7775,,MD,DON,Donor,,
4/24/14,4/25/14,50,93795,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,100660,,CA,DON,Donor,,
5/12/14,5/19/14,200,94278,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,103633,,MD,DON,Donor,,
5/22/14,5/3/14,10,94441,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,CW17900,,NY,DON,Donor,,
5/22/14,5/3/14,20,94442,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,102839,,IL,DON,Donor,,
2/25/14,2/25/14,50,92318,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,8959,,NJ,DON,Donor,,
3/4/14,3/6/14,40,92502,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,78258,,WA,DON,Donor,,
3/20/14,3/24/14,25,92807,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,95791,,NY,DON,Donor,,
10/14/14,10/17/14,25,97172,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,12840,,MA,DON,Donor,,
10/14/14,10/17/14,100,97174,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,58475,,NY,DON,Donor,,
4/16/14,4/21/14,45,93703,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,96094,,WI,DON,Donor,,
2/7/14,2/7/14,5,91960,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,103845,,OH,DON,Donor,,
2/7/14,2/7/14,10,91962,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,CW17457,,IL,DON,Donor,,
2/7/14,2/7/14,50,91984,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,8632,,WI,DON,Donor,,
2/7/14,2/7/14,15,91986,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,100822,,PA,DON,Donor,,
7/28/14,7/28/14,15,95371,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,100722,,AK,DON,Donor,,
8/20/14,8/22/14,25,95835,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,101878,,TX,DON,Donor,,
12/31/13,1/10/14,50,91040,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,RB31X,2013 December DM Renewal - Group  RB31X,801-9437,Direct Mail Renewal,32244,,WI,FORME,FORMER AFFIL CEO,,
