StateCode,CountyCode,TractCode,MSA,CensusYear,Minority_Population,Non_hispanic_other,Non_hispanic_asian,Non_hispanic_white,Non_hispanic_american_indian,Non_hispanic_black,Hispanics,Population,Minority_percentage,Family_count,Household_count,DistressedTractInd,Income_Indicator,Poverty_level_percentage,MSA_MFI_pct,Decennial_Trace_MHI,Decennial_MSA_MFI,HUD_est_MSA_MFI,Est_Income,sDecennial_Tract_MFI,Median_unit_age,Total_housing_units,Num_1_to_4_units,Own_occ_1_to_4_units,Owner_occupied_units,Renter_occupied_units,Units_vacant,Central_City_Flag
53,053,9400.05,45104,2015,2297,394,681,3542,132,466,624,5839,39.34,1530,2021,No,Middle,9.01,113.20,75237,68462,71000,80372,77500,26,2118,2077,1673,1676,345,97,1
53,053,0715.03,45104,2015,2045,365,635,3070,55,462,528,5115,39.98,1337,2193,No,Middle,21.22,88.19,40602,68462,71000,62615,60379,35,2312,1748,1233,1247,946,119,0
53,053,0717.04,45104,2015,3137,344,588,1223,50,810,1345,4360,71.95,1202,1775,No,Moderate,31.02,52.17,33003,68462,71000,37041,35722,27,2286,523,194,194,1581,511,1
53,053,0723.05,45104,2015,1261,335,261,4642,40,363,262,5903,21.36,1670,2527,No,Middle,4.60,108.85,62465,68462,71000,77284,74526,45,2723,2380,1765,1765,762,196,1
53,053,0723.08,45104,2015,2036,444,666,4850,30,429,467,6886,29.57,2020,2792,No,Middle,7.46,119.62,70508,68462,71000,84930,81895,27,2828,2333,1668,1668,1124,36,0
53,053,0721.05,45104,2015,1762,319,684,3468,33,471,255,5230,33.69,1234,1810,No,Upper,12.66,131.74,76972,68462,71000,93535,90192,32,1908,1697,1451,1574,236,98,1
53,053,0719.02,45104,2015,1197,277,297,3986,32,261,330,5183,23.09,1348,2098,No,Upper,5.67,127.80,69773,68462,71000,90738,87500,49,2235,2105,1595,1628,470,137,1
53,053,0721.06,45104,2015,2448,384,625,3473,38,779,622,5921,41.34,1586,2794,No,Middle,7.04,95.63,46761,68462,71000,67897,65472,39,3017,1493,982,982,1812,223,1
53,053,0718.06,45104,2015,2924,320,366,1289,68,512,1658,4213,69.40,1038,1911,No,Low,39.89,38.65,26960,68462,71000,27442,26462,35,2078,725,170,170,1741,167,1
53,053,0719.01,45104,2015,1989,362,538,2724,72,507,510,4713,42.20,1216,2115,No,Middle,21.76,84.50,38623,68462,71000,59995,57857,44,2276,1740,945,970,1145,161,1
53,067,0104.00,36500,2015,424,140,103,3089,19,22,140,3513,12.07,1025,1438,No,Upper,3.40,120.07,74868,71833,71500,85850,86250,49,1465,1465,1113,1113,325,27,1
53,067,0117.20,36500,2015,660,173,203,3880,39,45,200,4540,14.54,1183,1638,No,Upper,3.85,123.33,82653,71833,71500,88181,88594,18,1685,1673,1361,1361,277,47,1
53,067,0117.10,36500,2015,1459,248,719,6043,51,114,327,7502,19.45,2120,2717,No,Upper,4.83,134.08,82396,71833,71500,95867,96318,23,2924,2788,2174,2215,502,207,1
53,067,0120.00,36500,2015,1294,285,579,5864,34,95,301,7158,18.08,1567,2517,No,Upper,18.33,140.73,78024,71833,71500,100622,101094,27,2614,2385,1883,1883,634,97,1
53,067,0113.00,36500,2015,951,199,287,3385,48,86,331,4336,21.93,1148,2434,No,Middle,9.62,84.89,40968,71833,71500,60696,60986,36,2623,1778,812,844,1590,189,1
53,067,0121.00,36500,2015,359,123,67,3816,33,17,119,4175,8.60,1050,1650,No,Upper,6.76,124.71,61250,71833,71500,89168,89583,34,1777,1756,1466,1475,175,127,1
53,067,0123.20,36500,2015,1042,147,240,1797,388,86,181,2839,36.70,702,1042,No,Middle,6.53,96.28,56607,71833,71500,68840,69167,22,1112,1050,752,752,290,70,0
53,067,0115.00,36500,2015,2232,373,549,3527,120,310,880,5759,38.76,1354,2113,No,Middle,9.70,96.46,54570,71833,71500,68969,69294,36,2194,1935,1197,1197,916,81,0
53,027,0006.00,99999,2015,299,77,48,3368,60,17,97,3667,8.15,944,1344,Yes*,Middle,15.56,97.66,49079,54500,59600,58205,53229,36,1427,1385,955,955,389,83,0
53,011,0406.03,38900,2015,381,117,101,4302,22,23,118,4683,8.14,1164,1535,No,Upper,5.20,132.62,86051,68924,73900,98006,91413,26,1643,1643,1410,1410,125,108,0
53,011,0406.10,38900,2015,490,96,222,2703,13,29,130,3193,15.35,847,1014,No,Upper,6.05,142.31,93922,68924,73900,105167,98092,13,1029,1015,961,975,39,15,0
53,011,0417.00,38900,2015,1302,162,124,2617,46,142,828,3919,33.22,915,1524,No,Low,27.84,48.96,32595,68924,73900,36181,33750,45,1658,1171,435,435,1089,134,1
53,011,0428.00,38900,2015,470,83,112,2302,17,84,174,2772,16.96,639,1213,No,Middle,11.47,116.17,57043,68924,73900,85850,80074,48,1298,1165,834,834,379,85,1
53,007,9607.00,48300,2015,460,67,56,2995,14,5,318,3455,13.31,1060,1308,No,Upper,5.94,165.65,87372,57045,56700,93924,94500,26,1412,1412,1134,1134,174,104,0
53,007,9605.00,48300,2015,1922,117,46,4909,30,8,1721,6831,28.14,1722,2337,No,Middle,9.11,113.64,60158,57045,56700,64434,64830,37,2967,2897,1801,1801,536,630,0
53,077,0007.00,49420,2015,3780,210,71,3292,107,117,3275,7072,53.45,1489,2478,No,Moderate,25.90,73.77,31467,48004,53200,39246,35417,71,2725,2091,1001,1001,1477,247,1
53,075,0004.00,99999,2015,635,131,249,3103,20,70,165,3738,16.99,912,1690,No,Upper,15.44,173.39,57273,54500,59600,103340,94500,36,1984,1462,1007,1007,683,294,0
53,075,0006.00,99999,2015,2618,289,1599,4765,46,241,443,7383,35.46,728,2985,No,Low,67.20,25.76,12527,54500,59600,15353,14044,21,4052,719,134,134,2851,1067,0
53,063,0023.00,44060,2015,1044,320,55,4029,182,190,297,5073,20.58,1118,2129,No,Moderate,30.98,54.04,27208,58696,64200,34694,31721,71,2335,2192,1038,1038,1091,206,1
53,063,0010.00,44060,2015,582,198,64,4940,45,52,223,5522,10.54,1379,2334,No,Middle,5.84,104.17,55849,58696,64200,66877,61144,64,2421,2357,1848,1860,474,87,1
53,063,0008.00,44060,2015,524,146,78,4252,40,65,195,4776,10.97,1388,1931,No,Upper,7.52,126.76,59675,58696,64200,81380,74407,45,1961,1827,1668,1726,205,30,1
53,063,0109.00,44060,2015,606,137,82,4333,43,83,261,4939,12.27,1036,1458,No,Upper,6.44,125.13,60927,58696,64200,80333,73448,45,1500,1410,1102,1135,323,42,1
53,063,0048.00,44060,2015,381,84,113,2945,21,65,98,3326,11.46,978,1537,No,Upper,4.81,144.81,63015,58696,64200,92968,85000,15,1548,1236,1181,1192,345,11,1
53,021,0206.05,28420,2015,2398,122,192,4388,23,71,1990,6786,35.34,1529,1944,No,Middle,11.37,99.27,60119,63929,70300,69787,63464,11,1978,1978,1679,1679,265,34,0
53,005,0108.09,28420,2015,1311,165,242,4704,38,93,773,6015,21.80,1463,2331,No,Upper,14.37,127.09,64245,63929,70300,89344,81250,17,2475,1731,1351,1351,980,144,1
53,005,0108.03,28420,2015,986,122,309,5704,36,63,456,6690,14.74,1820,2378,No,Upper,2.80,171.89,102746,63929,70300,120839,109891,11,2442,2137,2018,2037,341,64,1
53,005,0107.08,28420,2015,342,57,56,2098,18,17,194,2440,14.02,684,814,No,Middle,20.75,112.56,56447,63929,70300,79130,71964,32,970,911,553,553,261,156,0
53,005,0101.00,28420,2015,598,104,291,3850,14,56,133,4448,13.44,1262,1793,No,Upper,6.51,181.40,106841,63929,70300,127524,115968,40,1855,1714,1577,1577,216,62,1
53,071,9206.00,47460,2015,2372,115,72,3502,50,65,2070,5874,40.38,1214,2426,No,Moderate,30.49,76.10,23682,55944,62700,47715,42577,40,2706,2127,1102,1102,1324,280,1
02,020,0019.00,11260,2015,2473,336,865,1721,496,281,495,4194,58.97,728,1647,No,Moderate,22.89,69.50,39390,82861,89600,62272,57593,34,1772,947,405,441,1206,125,1
02,020,0017.02,11260,2015,1818,417,367,3440,432,326,276,5258,34.58,1242,1888,No,Middle,6.23,112.26,78662,82861,89600,100585,93026,38,1946,1868,1479,1479,409,58,1
02,020,0007.02,11260,2015,2679,472,648,2428,445,659,455,5107,52.46,1344,1853,No,Middle,16.63,89.77,72883,82861,89600,80434,74388,27,1972,1641,756,784,1069,119,1
02,020,0026.03,11260,2015,2368,470,689,3973,520,252,437,6341,37.34,1625,2194,No,Middle,4.59,111.17,94615,82861,89600,99608,92120,23,2221,2177,1892,1892,302,27,1
02,020,0018.01,11260,2015,1933,349,527,2974,414,222,421,4907,39.39,1183,1900,No,Middle,7.89,95.77,68860,82861,89600,85810,79360,27,2085,1172,751,751,1149,185,1
02,020,0002.03,11260,2015,1847,467,291,8702,230,267,592,10549,17.51,3259,3471,No,Upper,0.96,129.43,105625,82861,89600,115969,107254,22,3541,3541,3080,3080,391,70,1
02,090,0011.00,21820,2015,3178,451,326,4965,104,1038,1259,8143,39.03,1537,1577,No,Moderate,9.07,61.42,49087,79913,85600,52576,49087,29,2170,1745,23,23,1554,593,1
02,110,0004.00,99999,2015,2452,507,622,2352,975,35,313,4804,51.04,1173,1670,No,Middle,7.81,85.65,57768,68693,75300,64494,58839,32,1728,1477,1078,1114,556,58,0
25,015,8204.00,44140,2015,3001,416,1351,9078,12,618,604,12079,24.84,34,64,No,Low,20.20,015,28462,65262,67300,30339,29423,52,74,27,10,10,54,10,0
25,011,0406.00,99999,2015,383,138,69,4229,12,60,104,4612,8.30,1202,1811,No,Upper,11.68,011,67831,68821,73500,88869,83214,35,2056,2053,1471,1471,340,245,0
25,013,8023.00,44140,2015,5469,129,580,1369,15,1291,3454,6838,79.98,1351,1937,No,Low,29.22,013,31693,65262,67300,31920,30957,71,2591,2347,626,626,1311,654,1
25,003,9261.00,38340,2015,187,32,11,3070,5,34,105,3257,5.74,864,1525,No,Middle,8.56,003,47145,64783,67700,69386,66397,51,1965,1836,1156,1156,369,440,0
25,003,9342.00,38340,2015,56,12,18,1250,0,14,12,1306,4.29,399,638,No,Upper,4.57,003,68750,64783,67700,87191,83438,48,891,879,562,569,69,253,0
25,003,9241.00,38340,2015,121,24,19,1826,1,18,59,1947,6.21,391,724,No,Middle,8.73,003,55096,64783,67700,70212,67188,61,1598,1482,494,502,222,874,0
25,003,9141.00,38340,2015,490,62,100,5453,10,57,261,5943,8.24,1628,2577,No,Middle,9.79,003,50599,64783,67700,69271,66290,52,3119,2694,1813,1813,764,542,0
25,003,9201.01,38340,2015,705,133,242,3933,4,128,198,4638,15.20,987,1744,No,Upper,7.49,003,58468,64783,67700,85729,82036,59,1944,1874,1462,1462,282,200,0
25,011,0415.01,99999,2015,175,70,22,3459,15,9,59,3634,4.82,1048,1420,No,Middle,7.99,011,70326,68821,73500,82276,77045,45,1611,1584,1274,1274,146,191,0
25,027,7163.00,49340,2015,731,93,14,2497,3,57,564,3228,22.65,795,1425,No,Moderate,10.62,027,43472,77128,81500,58908,55750,71,1571,1045,519,557,868,146,0
25,009,2544.01,15764,2015,584,56,361,2651,0,38,129,3235,18.05,1021,1125,No,Upper,1.81,009,121989,90625,101700,143987,128313,45,1125,1041,960,960,165,0,0
25,017,3281.00,15764,2015,186,32,101,2993,3,6,44,3179,5.85,888,1029,No,Upper,4.55,017,113594,90625,101700,133441,118913,27,1057,1057,972,972,57,28,0
25,017,3172.01,15764,2015,203,23,110,2646,6,12,52,2849,7.13,887,977,No,Upper,2.55,017,140231,90625,101700,159649,142269,44,1032,1018,963,963,14,55,0
25,009,2175.00,15764,2015,359,89,59,5742,9,46,156,6101,5.88,1528,2591,No,Middle,5.18,009,77364,90625,101700,118643,105731,71,2783,2256,1760,1790,801,192,0
25,021,4024.00,14454,2015,946,101,162,5104,9,358,316,6050,15.64,1479,2287,No,Middle,5.19,021,80911,83664,90000,101340,94208,66,2349,1982,1661,1661,626,62,0
25,005,6102.03,39300,2015,482,90,152,6401,11,101,128,6883,7.00,1824,2301,No,Upper,3.41,005,109544,70496,74400,137647,130425,26,2350,2027,1824,1919,382,49,0
25,025,0703.00,14454,2015,926,88,568,2983,4,105,161,3909,23.69,707,2420,No,Upper,15.00,025,106337,83664,90000,203094,188802,71,2641,1012,594,1181,1239,221,1
25,025,0821.00,14454,2015,4963,155,33,62,21,3093,1661,5025,98.77,1267,2020,No,Low,37.45,025,20700,83664,90000,25299,23523,66,2170,535,235,266,1754,150,1
25,025,0919.00,14454,2015,3766,214,12,94,17,2699,824,3860,97.56,847,1182,No,Low,31.81,025,30069,83664,90000,34542,32118,66,1428,1222,478,478,704,246,1
25,025,1304.06,14454,2015,3513,126,256,1594,8,2063,1060,5107,68.79,1370,2133,No,Low,18.45,025,33600,83664,90000,37269,34647,43,2133,1030,436,497,1636,0,1
25,017,3540.00,15764,2015,1178,127,630,3188,8,149,264,4366,26.98,567,2056,No,Upper,13.47,017,65139,90625,101700,191674,170809,71,2295,477,323,772,1284,239,1
25,017,3506.00,15764,2015,988,149,544,3584,3,104,188,4572,21.61,335,1061,No,Upper,29.34,017,76050,90625,101700,126820,113015,71,1076,1033,333,333,728,15,0
25,017,3502.00,15764,2015,2450,468,549,4117,3,548,882,6567,37.31,1215,2693,No,Moderate,11.30,017,59978,90625,101700,67692,60323,71,2804,2058,928,1044,1649,111,0
25,021,4191.00,14454,2015,793,137,427,4898,2,113,114,5691,13.93,1598,2064,No,Middle,5.44,021,86724,83664,90000,96984,90161,60,2165,1879,1386,1471,593,101,0
25,025,0102.03,14454,2015,1964,186,920,3605,11,278,569,5569,35.27,716,3097,No,Middle,30.40,025,35906,83664,90000,84348,78417,59,3492,63,63,261,2836,395,1
25,023,5221.02,14454,2015,193,79,26,5271,0,42,46,5464,3.53,1441,1922,No,Middle,4.45,023,81500,83664,90000,95409,88694,42,2002,2002,1690,1690,232,80,0
25,021,4033.00,14454,2015,381,68,170,3841,3,41,99,4222,9.02,1118,1366,No,Upper,1.46,021,134966,83664,90000,175590,163229,55,1433,1393,1272,1272,94,67,0
25,001,0146.00,12700,2015,494,199,60,3636,31,115,89,4130,11.96,1368,1891,No,Middle,5.39,001,62841,75056,80300,72985,68219,33,2606,2541,1664,1698,193,715,0
25,001,0134.00,12700,2015,112,28,28,4051,3,9,44,4163,2.69,1236,1631,No,Upper,2.05,001,87269,75056,80300,106743,99773,32,2376,2360,1523,1530,101,745,0
25,007,2002.00,99999,2015,790,377,53,3737,41,209,110,4527,17.45,1103,1403,No,Middle,9.39,007,59156,68821,73500,80122,75025,33,4257,4159,1151,1151,252,2854,0
25,007,2001.00,99999,2015,615,309,31,3334,16,141,118,3949,15.57,782,1261,No,Middle,4.35,007,58551,68821,73500,74691,69936,45,2967,2827,933,933,328,1706,0
25,001,0126.02,12700,2015,1506,541,76,3409,72,407,410,4915,30.64,1184,2260,No,Moderate,15.88,001,36683,75056,80300,58442,54627,37,2674,2135,1186,1272,988,414,1
25,001,0109.00,12700,2015,252,62,42,4690,4,47,97,4942,5.10,1470,2188,No,Middle,11.23,001,57955,75056,80300,80605,75345,27,4020,3343,1709,1728,460,1832,0
25,001,0113.00,12700,2015,107,28,14,2493,8,18,39,2600,4.12,822,1261,No,Middle,3.88,001,55764,75056,80300,68086,63640,36,2616,2545,1090,1106,155,1355,0
25,001,0131.00,12700,2015,406,142,50,5529,33,65,116,5935,6.84,1866,2675,No,Middle,4.81,001,70348,75056,80300,82581,77188,28,2838,2838,2384,2384,291,163,1
25,005,6533.01,39300,2015,272,93,58,4785,4,38,79,5057,5.38,1468,2483,No,Upper,5.05,005,72072,70496,74400,99562,94338,44,2708,2433,1837,1837,646,225,0
44,009,0504.01,39300,2015,264,66,68,4483,30,28,72,4747,5.56,1312,1612,No,Upper,2.97,009,109244,70496,74400,139917,132578,25,1638,1638,1476,1476,136,26,0
44,007,0037.00,39300,2015,821,187,269,2752,19,171,175,3573,22.98,567,1877,No,Moderate,26.04,007,39042,70496,74400,51961,49241,71,2088,1592,497,582,1295,211,1
33,001,9657.00,99999,2015,145,63,15,4448,12,20,35,4593,3.16,1330,1677,No,Middle,3.45,001,65727,66238,71600,74113,68565,29,2242,2242,1590,1590,87,565,0
33,009,9608.00,99999,2015,181,77,28,4715,17,11,48,4896,3.70,1409,2027,No,Moderate,11.45,009,44517,66238,71600,52218,48313,32,3387,3284,1682,1693,334,1360,0
33,013,0410.00,99999,2015,203,44,48,4194,2,45,64,4397,4.62,989,1655,No,Upper,12.85,013,66146,66238,71600,115827,107156,33,2308,2109,1332,1391,264,653,0
33,013,0400.00,99999,2015,258,56,53,4578,15,53,81,4836,5.33,1138,1649,No,Upper,2.49,013,73472,66238,71600,97820,90500,33,1927,1811,1121,1130,519,278,0
33,005,9707.00,99999,2015,145,62,19,3406,16,5,43,3551,4.08,940,1455,No,Middle,6.64,005,67839,66238,71600,85419,79028,36,1702,1624,1302,1302,153,247,0
33,005,9704.00,99999,2015,201,65,33,5224,19,14,70,5425,3.71,1502,2253,No,Middle,10.99,005,60369,66238,71600,78044,72206,35,3663,3502,1737,1745,508,1410,0
33,005,9706.00,99999,2015,315,103,54,5699,8,73,77,6014,5.24,1366,1857,No,Middle,12.17,005,68250,66238,71600,78287,72430,35,2228,2057,1485,1517,340,371,0
33,007,9507.00,99999,2015,83,32,8,3123,12,9,22,3206,2.59,831,1428,No,Middle,7.38,007,43563,66238,71600,67963,62879,69,1541,1480,1051,1051,377,113,0
33,009,9602.00,99999,2015,167,53,37,4026,13,3,61,4193,3.98,1231,1939,No,Middle,7.33,009,58082,66238,71600,79283,73348,39,2820,2618,1493,1493,446,881,0
33,009,9609.00,99999,2015,152,38,31,3114,13,9,61,3266,4.65,982,1345,No,Upper,3.57,009,70144,66238,71600,92164,85263,40,2115,2051,1121,1137,208,770,0
33,015,0697.00,40484,2015,281,77,123,3238,2,27,52,3519,7.99,720,1302,No,Middle,4.65,015,67292,85547,89200,104560,100284,57,1493,1171,832,840,462,191,0
33,017,0843.00,40484,2015,469,104,95,6065,23,76,171,6534,7.18,1377,2638,No,Moderate,12.10,017,38442,85547,89200,56508,54201,56,2943,2211,1178,1198,1440,305,0
33,003,9556.00,99999,2015,146,59,22,4771,16,12,37,4917,2.97,1372,2165,No,Middle,13.58,003,51866,66238,71600,63695,58929,38,3512,3406,1812,1812,353,1347,0
23,005,0171.02,38860,2015,63,24,16,2695,3,1,19,2758,2.28,823,1276,No,Middle,12.45,005,66055,67971,73200,75689,70284,36,2606,2559,1176,1176,100,1330,0
23,015,9751.00,99999,2015,179,45,22,5097,21,13,78,5276,3.39,1509,2201,Yes*,Middle,12.45,015,46768,51782,55400,58475,54661,34,3033,3020,1935,1941,260,832,0
23,023,9706.00,38860,2015,223,80,23,2929,8,34,78,3152,7.07,698,1399,No,Middle,8.13,023,44288,67971,73200,59036,54821,66,1587,1401,785,807,592,188,0
23,009,9663.00,99999,2015,135,37,40,4017,16,11,31,4152,3.25,1224,1867,No,Middle,13.33,009,47008,51782,55400,63477,59333,33,2951,2869,1424,1424,443,1084,0
23,009,9661.00,99999,2015,64,27,5,1841,8,4,20,1905,3.36,476,911,No,Upper,22.29,009,35438,51782,55400,67533,63125,40,1729,1599,620,620,291,818,0
23,003,9525.00,99999,2015,184,33,13,2114,67,27,44,2298,8.01,656,1087,Yes*,Middle,12.64,003,36804,51782,55400,52154,48750,62,1144,1074,740,748,339,57,0
23,013,9705.00,99999,2015,113,35,14,3217,17,9,38,3330,3.39,938,1295,No,Upper,10.74,013,69554,51782,55400,87726,82000,42,1800,1787,1093,1093,202,505,0
23,013,9709.00,99999,2015,43,22,3,2548,0,5,13,2591,1.66,725,1189,Yes*,Middle,17.41,013,39777,51782,55400,57815,54043,46,2163,2163,1064,1064,125,974,0
23,013,9704.00,99999,2015,349,112,44,7183,43,89,61,7532,4.63,2031,2966,Yes*,Middle,9.61,013,51006,51782,55400,62070,58019,41,3349,3182,2461,2461,505,383,0
23,011,0241.02,99999,2015,441,140,49,4583,50,58,144,5024,8.78,1090,2415,No,Moderate,31.69,011,27781,51782,55400,31190,29155,71,2783,2009,663,663,1752,368,0
23,025,9669.00,99999,2015,106,58,6,3261,10,15,17,3367,3.15,1035,1376,No,Middle,16.05,025,41797,51782,55400,55472,51853,34,1454,1439,1219,1219,157,78,0
50,017,9596.00,99999,2015,111,42,19,2477,9,14,27,2588,4.29,772,1072,No,Middle,6.22,017,69667,60519,64700,77109,72130,37,1238,1227,860,860,212,166,0
50,017,9590.00,99999,2015,85,37,17,2131,6,4,21,2216,3.84,609,971,No,Middle,8.85,017,48009,60519,64700,66505,62212,37,1287,1223,799,799,172,316,0
50,027,9665.00,99999,2015,125,38,21,4062,17,12,37,4187,2.99,1243,1885,No,Middle,13.02,027,44840,60519,64700,65832,61581,40,2731,2485,1484,1490,395,846,0
50,025,9673.00,99999,2015,51,14,12,1718,1,6,18,1769,2.88,496,746,No,Middle,4.31,025,50000,60519,64700,61711,57727,36,1368,1246,594,603,143,622,0
50,027,9667.00,99999,2015,252,97,28,4046,12,49,66,4298,5.86,1102,1747,No,Middle,10.42,027,42346,60519,64700,56050,52429,55,1919,1587,1202,1259,488,172,0
50,025,9685.00,99999,2015,617,157,127,5190,19,136,178,5807,10.63,1216,2566,No,Moderate,16.24,025,35672,60519,64700,44145,41293,71,2837,1962,971,1017,1549,271,0
50,025,9682.00,99999,2015,85,22,13,1721,6,15,29,1806,4.71,441,740,No,Middle,19.91,025,40000,60519,64700,51883,48533,38,1112,1112,626,626,114,372,0
50,025,9678.00,99999,2015,69,29,6,1657,7,8,19,1726,4.00,444,738,No,Upper,6.68,025,64643,60519,64700,78022,72981,41,1072,1072,638,638,100,334,0
50,025,9676.00,99999,2015,159,59,21,3019,17,13,49,3178,5.00,922,1349,No,Middle,9.04,025,50617,60519,64700,63568,59464,50,1424,1391,1074,1074,275,75,0
50,011,0103.00,15540,2015,188,98,11,3321,26,13,40,3509,5.36,899,1400,No,Moderate,14.50,011,37745,72928,81900,44595,39713,71,1799,1719,1012,1019,381,399,0
50,023,9546.00,99999,2015,165,61,45,2056,4,12,43,2221,7.43,566,1074,No,Upper,9.53,023,56902,60519,64700,88917,83176,71,1120,830,571,571,503,46,0
50,023,9552.00,99999,2015,302,81,56,4220,12,61,92,4522,6.68,1096,1983,No,Middle,13.39,023,37133,60519,64700,56037,52419,65,2291,1718,964,1015,968,308,0
50,015,9535.00,99999,2015,236,80,32,4991,13,36,75,5227,4.52,1485,2427,Yes*,Middle,11.63,015,55954,60519,64700,75951,71045,47,2630,2373,1533,1537,890,203,0
50,005,9573.00,99999,2015,235,53,91,3100,13,30,48,3335,7.05,666,976,No,Middle,12.36,005,44861,60519,64700,66893,62571,71,1033,926,605,618,358,57,0
09,005,2602.00,99999,2015,272,27,8,3043,3,39,195,3315,8.21,1043,1525,No,Moderate,13.57,005,46417,84890,87000,53905,52604,57,1645,1512,1014,1082,443,120,0
09,003,4641.01,25540,2015,238,41,47,5047,8,23,119,5285,4.50,1508,1960,No,Upper,3.63,003,96563,82299,87500,122150,114896,40,1995,1964,1814,1825,135,35,0
09,005,2611.00,99999,2015,262,61,41,3479,1,52,107,3741,7.00,1126,1596,No,Middle,6.87,005,63587,84890,87000,78622,76719,64,2375,2324,1168,1168,428,779,0
09,005,4256.00,99999,2015,120,33,15,2823,3,20,49,2943,4.08,783,1241,No,Middle,4.21,005,68839,84890,87000,91167,88958,63,1658,1501,908,911,330,417,0
09,005,2901.00,99999,2015,137,47,23,3662,0,10,57,3799,3.61,1123,1407,No,Upper,0.96,005,87656,84890,87000,110481,107804,37,1577,1507,1246,1246,161,170,0
09,013,5303.02,25540,2015,886,71,419,5098,10,151,235,5984,14.81,1519,2497,No,Middle,4.27,013,78411,82299,87500,104361,98160,39,2600,1943,1648,1661,836,103,0
09,005,3202.00,99999,2015,291,58,32,4606,4,49,148,4897,5.94,1337,1974,No,Moderate,4.21,005,55436,84890,87000,59717,58272,57,2287,2145,1489,1534,440,313,0
09,003,5021.00,25540,2015,819,39,220,1033,6,281,273,1852,44.22,201,915,No,Upper,10.46,003,78380,82299,87500,224648,211298,41,1288,123,26,202,713,373,1
09,003,4925.00,25540,2015,231,8,81,3202,0,21,121,3433,6.73,1010,1377,No,Upper,2.39,003,89375,82299,87500,111029,104435,44,1408,1400,1342,1350,27,31,0
09,003,5007.00,25540,2015,806,1,1,289,0,405,399,1095,73.61,0,0,No,Unknown,0.00,003,0,82299,87500,0,0,0,14,14,0,0,0,14,1
09,015,8200.00,49340,2015,101,29,15,1762,8,3,46,1863,5.42,560,733,No,Middle,3.66,015,79943,77128,81500,88843,84079,36,802,802,670,670,63,69,0
09,015,8005.00,49340,2015,1797,139,36,5210,22,108,1492,7007,25.65,1997,2944,No,Moderate,18.20,015,48689,77128,81500,55722,52735,38,3192,2624,2272,2272,672,248,0
09,015,9025.00,49340,2015,249,66,69,3998,6,26,82,4247,5.86,1178,1572,No,Middle,6.05,015,68278,77128,81500,87613,82917,35,1673,1498,1226,1226,346,101,0
09,011,7027.00,35980,2015,1427,166,567,3519,43,302,349,4946,28.85,1065,2283,No,Moderate,7.70,011,50229,80425,87100,59393,54844,28,2732,990,646,717,1566,449,0
